1: length=-1, (b, c, d) = (0, 0, -1)
2020-12-03 07:24:34,324 [IPC Server handler 2 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:34,325 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:34,325 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:34,427 [IPC Server handler 4 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:34,428 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:34,428 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:34,530 [IPC Server handler 3 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:34,531 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:34,531 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:34,632 [IPC Server handler 6 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:34,634 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:34,634 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:34,736 [IPC Server handler 9 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:34,737 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:34,737 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:34,839 [IPC Server handler 7 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:34,840 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:34,840 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:34,941 [IPC Server handler 0 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:34,943 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:34,943 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:35,044 [IPC Server handler 1 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:35,045 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:35,045 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:35,147 [IPC Server handler 5 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:35,148 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:35,148 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:35,249 [IPC Server handler 2 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:35,251 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:35,251 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:35,352 [IPC Server handler 4 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:35,353 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:35,354 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:35,455 [IPC Server handler 3 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:35,461 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:35,461 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:35,563 [IPC Server handler 6 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:35,564 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:35,564 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:35,665 [IPC Server handler 8 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:35,667 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:35,667 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:35,769 [IPC Server handler 7 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:35,770 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:35,770 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:35,872 [IPC Server handler 0 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:35,873 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:35,873 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:35,974 [IPC Server handler 1 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:35,975 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:35,976 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:36,077 [IPC Server handler 5 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:36,078 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:36,078 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:36,179 [IPC Server handler 2 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:36,180 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:36,180 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:36,282 [IPC Server handler 4 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:36,283 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:36,284 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:36,385 [IPC Server handler 3 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:36,385 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:36,385 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:36,487 [IPC Server handler 6 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:36,489 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:36,489 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:36,590 [IPC Server handler 8 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:36,591 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:36,591 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:36,674 [IPC Server handler 9 on default port 40480] WARN  blockmanagement.BlockManager (BlockManager.java:requestBlockReportLeaseId(2438)) - Failed to find datanode DatanodeRegistration(127.0.0.1:40540, datanodeUuid=9262f02d-1544-4d2a-b652-a51a74f462c3, infoPort=42732, infoSecurePort=0, ipcPort=40608, storageInfo=lv=-57;cid=testClusterID;nsid=1691034356;c=1606980264031)
2020-12-03 07:24:36,675 [BP-497026648-172.17.0.6-1606980264031 heartbeating to localhost/127.0.0.1:40480] INFO  datanode.DataNode (BPOfferService.java:processCommandFromActor(672)) - DatanodeCommand action : DNA_REGISTER from localhost/127.0.0.1:40480 with active state
2020-12-03 07:24:36,676 [BP-497026648-172.17.0.6-1606980264031 heartbeating to localhost/127.0.0.1:40480] INFO  datanode.DataNode (BPServiceActor.java:register(767)) - Block pool BP-497026648-172.17.0.6-1606980264031 (Datanode Uuid 9262f02d-1544-4d2a-b652-a51a74f462c3) service to localhost/127.0.0.1:40480 beginning handshake with NN
2020-12-03 07:24:36,677 [IPC Server handler 0 on default port 40480] INFO  hdfs.StateChange (DatanodeManager.java:registerDatanode(1042)) - BLOCK* registerDatanode: from DatanodeRegistration(127.0.0.1:40540, datanodeUuid=9262f02d-1544-4d2a-b652-a51a74f462c3, infoPort=42732, infoSecurePort=0, ipcPort=40608, storageInfo=lv=-57;cid=testClusterID;nsid=1691034356;c=1606980264031) storage 9262f02d-1544-4d2a-b652-a51a74f462c3
2020-12-03 07:24:36,677 [IPC Server handler 0 on default port 40480] INFO  net.NetworkTopology (NetworkTopology.java:add(145)) - Adding a new node: /default-rack/127.0.0.1:40540
2020-12-03 07:24:36,677 [IPC Server handler 0 on default port 40480] INFO  blockmanagement.BlockReportLeaseManager (BlockReportLeaseManager.java:registerNode(204)) - Registered DN 9262f02d-1544-4d2a-b652-a51a74f462c3 (127.0.0.1:40540).
2020-12-03 07:24:36,678 [BP-497026648-172.17.0.6-1606980264031 heartbeating to localhost/127.0.0.1:40480] INFO  datanode.DataNode (BPServiceActor.java:register(786)) - Block pool Block pool BP-497026648-172.17.0.6-1606980264031 (Datanode Uuid 9262f02d-1544-4d2a-b652-a51a74f462c3) service to localhost/127.0.0.1:40480 successfully registered with NN
2020-12-03 07:24:36,680 [IPC Server handler 1 on default port 40480] INFO  blockmanagement.DatanodeDescriptor (DatanodeDescriptor.java:updateStorage(987)) - Adding new storage ID DS-75cf6593-5f46-4df0-aa37-6fabed9cf59c for DN 127.0.0.1:40540
2020-12-03 07:24:36,680 [IPC Server handler 1 on default port 40480] INFO  blockmanagement.DatanodeDescriptor (DatanodeDescriptor.java:updateStorage(987)) - Adding new storage ID DS-c4809f2c-b656-44a7-9fe9-d388d4198e13 for DN 127.0.0.1:40540
2020-12-03 07:24:36,681 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2648)) - BLOCK* processReport 0x855b74740e657876: Processing first storage report for DS-c4809f2c-b656-44a7-9fe9-d388d4198e13 from datanode 9262f02d-1544-4d2a-b652-a51a74f462c3
2020-12-03 07:24:36,682 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0x855b74740e657876: from storage DS-c4809f2c-b656-44a7-9fe9-d388d4198e13 node DatanodeRegistration(127.0.0.1:40540, datanodeUuid=9262f02d-1544-4d2a-b652-a51a74f462c3, infoPort=42732, infoSecurePort=0, ipcPort=40608, storageInfo=lv=-57;cid=testClusterID;nsid=1691034356;c=1606980264031), blocks: 0, hasStaleStorage: true, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:36,682 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2648)) - BLOCK* processReport 0x855b74740e657876: Processing first storage report for DS-75cf6593-5f46-4df0-aa37-6fabed9cf59c from datanode 9262f02d-1544-4d2a-b652-a51a74f462c3
2020-12-03 07:24:36,682 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0x855b74740e657876: from storage DS-75cf6593-5f46-4df0-aa37-6fabed9cf59c node DatanodeRegistration(127.0.0.1:40540, datanodeUuid=9262f02d-1544-4d2a-b652-a51a74f462c3, infoPort=42732, infoSecurePort=0, ipcPort=40608, storageInfo=lv=-57;cid=testClusterID;nsid=1691034356;c=1606980264031), blocks: 0, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:36,682 [BP-497026648-172.17.0.6-1606980264031 heartbeating to localhost/127.0.0.1:40480] INFO  datanode.DataNode (BPServiceActor.java:blockReport(424)) - Successfully sent block report 0x855b74740e657876,  containing 2 storage report(s), of which we sent 2. The reports had 0 total blocks and used 1 RPC(s). This took 0 msec to generate and 2 msecs for RPC and NN processing. Got back one command: FinalizeCommand/5.
2020-12-03 07:24:36,683 [BP-497026648-172.17.0.6-1606980264031 heartbeating to localhost/127.0.0.1:40480] INFO  datanode.DataNode (BPOfferService.java:processCommandFromActive(759)) - Got finalize command for block pool BP-497026648-172.17.0.6-1606980264031
2020-12-03 07:24:36,694 [IPC Server handler 8 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:36,695 [Listener at localhost/40480] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2758)) - Cluster is active
2020-12-03 07:24:37,198 [Listener at localhost/40480] DEBUG hdfs.DFSClient (DFSClient.java:create(1216)) - /TestDFSStripedOutputStreamWithFailureBase/ecfile-1: masked={ masked: rw-r--r--, unmasked: rw-rw-rw- }
2020-12-03 07:24:37,227 [IPC Server handler 2 on default port 40480] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=create	src=/TestDFSStripedOutputStreamWithFailureBase/ecfile-1	dst=null	perm=root:supergroup:rw-r--r--	proto=rpc
