1: length=-1, (b, c, d) = (0, 0, -1)
2020-12-03 07:24:37,409 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2648)) - BLOCK* processReport 0x1a8006ff51ee4d27: Processing first storage report for DS-90decd12-583a-4d3d-8ffa-ff0c65a87d71 from datanode 778e686f-955b-4664-b0d5-e7c9ffc5fcab
2020-12-03 07:24:37,409 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0x1a8006ff51ee4d27: from storage DS-90decd12-583a-4d3d-8ffa-ff0c65a87d71 node DatanodeRegistration(127.0.0.1:39536, datanodeUuid=778e686f-955b-4664-b0d5-e7c9ffc5fcab, infoPort=38347, infoSecurePort=0, ipcPort=39452, storageInfo=lv=-57;cid=testClusterID;nsid=1090966717;c=1606980274066), blocks: 0, hasStaleStorage: true, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:37,409 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2648)) - BLOCK* processReport 0xddbe9e8baf15def3: Processing first storage report for DS-ec3d9943-1545-4cf6-b156-a296d9b5e16e from datanode 0c6f8970-d7dd-48b5-8d5e-a875696526d2
2020-12-03 07:24:37,409 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0xddbe9e8baf15def3: from storage DS-ec3d9943-1545-4cf6-b156-a296d9b5e16e node DatanodeRegistration(127.0.0.1:38509, datanodeUuid=0c6f8970-d7dd-48b5-8d5e-a875696526d2, infoPort=45134, infoSecurePort=0, ipcPort=39867, storageInfo=lv=-57;cid=testClusterID;nsid=1090966717;c=1606980274066), blocks: 0, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:37,409 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2648)) - BLOCK* processReport 0x1a8006ff51ee4d27: Processing first storage report for DS-532f25f9-06d4-4afd-8691-3f01f1faf6e8 from datanode 778e686f-955b-4664-b0d5-e7c9ffc5fcab
2020-12-03 07:24:37,409 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0x1a8006ff51ee4d27: from storage DS-532f25f9-06d4-4afd-8691-3f01f1faf6e8 node DatanodeRegistration(127.0.0.1:39536, datanodeUuid=778e686f-955b-4664-b0d5-e7c9ffc5fcab, infoPort=38347, infoSecurePort=0, ipcPort=39452, storageInfo=lv=-57;cid=testClusterID;nsid=1090966717;c=1606980274066), blocks: 0, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:37,410 [BP-1688424058-172.17.0.4-1606980274066 heartbeating to localhost/127.0.0.1:42543] INFO  datanode.DataNode (BPServiceActor.java:blockReport(424)) - Successfully sent block report 0xddbe9e8baf15def3,  containing 2 storage report(s), of which we sent 2. The reports had 0 total blocks and used 1 RPC(s). This took 0 msec to generate and 2 msecs for RPC and NN processing. Got back one command: FinalizeCommand/5.
2020-12-03 07:24:37,410 [BP-1688424058-172.17.0.4-1606980274066 heartbeating to localhost/127.0.0.1:42543] INFO  datanode.DataNode (BPServiceActor.java:blockReport(424)) - Successfully sent block report 0x1a8006ff51ee4d27,  containing 2 storage report(s), of which we sent 2. The reports had 0 total blocks and used 1 RPC(s). This took 0 msec to generate and 2 msecs for RPC and NN processing. Got back one command: FinalizeCommand/5.
2020-12-03 07:24:37,410 [BP-1688424058-172.17.0.4-1606980274066 heartbeating to localhost/127.0.0.1:42543] INFO  datanode.DataNode (BPOfferService.java:processCommandFromActive(759)) - Got finalize command for block pool BP-1688424058-172.17.0.4-1606980274066
2020-12-03 07:24:37,410 [BP-1688424058-172.17.0.4-1606980274066 heartbeating to localhost/127.0.0.1:42543] INFO  datanode.DataNode (BPOfferService.java:processCommandFromActive(759)) - Got finalize command for block pool BP-1688424058-172.17.0.4-1606980274066
2020-12-03 07:24:37,412 [IPC Server handler 6 on default port 42543] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:37,413 [Listener at localhost/38811] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:37,413 [Listener at localhost/38811] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:37,428 [Thread-647] INFO  datanode.DataNode (DataNode.java:checkDatanodeUuid(1546)) - Generated and persisted new Datanode UUID fa199516-b4fb-46da-b156-01e59120b35f
2020-12-03 07:24:37,430 [Thread-647] INFO  impl.FsDatasetImpl (FsVolumeList.java:addVolume(304)) - Added new volume: DS-aa276f62-89b9-45fb-b1dc-db56c85396ff
2020-12-03 07:24:37,430 [Thread-647] INFO  impl.FsDatasetImpl (FsDatasetImpl.java:addVolume(450)) - Added volume - [DISK]file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15, StorageType: DISK
2020-12-03 07:24:37,431 [Thread-647] INFO  impl.FsDatasetImpl (FsVolumeList.java:addVolume(304)) - Added new volume: DS-5435f169-1195-4ff2-be92-139ab30335f6
2020-12-03 07:24:37,431 [Thread-647] INFO  impl.FsDatasetImpl (FsDatasetImpl.java:addVolume(450)) - Added volume - [DISK]file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16, StorageType: DISK
2020-12-03 07:24:37,432 [Thread-647] INFO  impl.FsDatasetImpl (FsDatasetImpl.java:registerMBean(2280)) - Registered FSDatasetState MBean
2020-12-03 07:24:37,433 [Thread-647] INFO  checker.ThrottledAsyncChecker (ThrottledAsyncChecker.java:schedule(137)) - Scheduling a check for /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15
2020-12-03 07:24:37,434 [Thread-647] INFO  checker.DatasetVolumeChecker (DatasetVolumeChecker.java:checkAllVolumes(222)) - Scheduled health check for volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15
2020-12-03 07:24:37,434 [Thread-647] INFO  checker.ThrottledAsyncChecker (ThrottledAsyncChecker.java:schedule(137)) - Scheduling a check for /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16
2020-12-03 07:24:37,434 [Thread-647] INFO  checker.DatasetVolumeChecker (DatasetVolumeChecker.java:checkAllVolumes(222)) - Scheduled health check for volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16
2020-12-03 07:24:37,435 [Thread-647] INFO  impl.FsDatasetImpl (FsDatasetImpl.java:addBlockPool(2791)) - Adding block pool BP-1688424058-172.17.0.4-1606980274066
2020-12-03 07:24:37,435 [Thread-760] INFO  impl.FsDatasetImpl (FsVolumeList.java:run(406)) - Scanning block pool BP-1688424058-172.17.0.4-1606980274066 on volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15...
2020-12-03 07:24:37,435 [Thread-761] INFO  impl.FsDatasetImpl (FsVolumeList.java:run(406)) - Scanning block pool BP-1688424058-172.17.0.4-1606980274066 on volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16...
2020-12-03 07:24:37,463 [Thread-761] INFO  impl.FsDatasetImpl (FsVolumeList.java:run(411)) - Time taken to scan block pool BP-1688424058-172.17.0.4-1606980274066 on /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16: 28ms
2020-12-03 07:24:37,463 [Thread-760] INFO  impl.FsDatasetImpl (FsVolumeList.java:run(411)) - Time taken to scan block pool BP-1688424058-172.17.0.4-1606980274066 on /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15: 28ms
2020-12-03 07:24:37,464 [Thread-647] INFO  impl.FsDatasetImpl (FsVolumeList.java:addBlockPool(431)) - Total time to scan all replicas for block pool BP-1688424058-172.17.0.4-1606980274066: 30ms
2020-12-03 07:24:37,464 [Thread-764] INFO  impl.FsDatasetImpl (FsVolumeList.java:run(199)) - Adding replicas to map for block pool BP-1688424058-172.17.0.4-1606980274066 on volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15...
2020-12-03 07:24:37,464 [Thread-765] INFO  impl.FsDatasetImpl (FsVolumeList.java:run(199)) - Adding replicas to map for block pool BP-1688424058-172.17.0.4-1606980274066 on volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16...
2020-12-03 07:24:37,464 [Thread-764] INFO  impl.BlockPoolSlice (BlockPoolSlice.java:readReplicasFromCache(876)) - Replica Cache file: /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15/current/BP-1688424058-172.17.0.4-1606980274066/current/replicas doesn't exist 
2020-12-03 07:24:37,465 [Thread-765] INFO  impl.BlockPoolSlice (BlockPoolSlice.java:readReplicasFromCache(876)) - Replica Cache file: /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16/current/BP-1688424058-172.17.0.4-1606980274066/current/replicas doesn't exist 
2020-12-03 07:24:37,468 [Thread-764] INFO  impl.FsDatasetImpl (FsVolumeList.java:run(204)) - Time to add replicas to map for block pool BP-1688424058-172.17.0.4-1606980274066 on volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15: 3ms
2020-12-03 07:24:37,468 [Thread-765] INFO  impl.FsDatasetImpl (FsVolumeList.java:run(204)) - Time to add replicas to map for block pool BP-1688424058-172.17.0.4-1606980274066 on volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16: 3ms
2020-12-03 07:24:37,468 [Thread-647] INFO  impl.FsDatasetImpl (FsVolumeList.java:getAllVolumesMap(225)) - Total time to add all replicas to map for block pool BP-1688424058-172.17.0.4-1606980274066: 3ms
2020-12-03 07:24:37,468 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(381)) - Now scanning bpid BP-1688424058-172.17.0.4-1606980274066 on volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16
2020-12-03 07:24:37,468 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(381)) - Now scanning bpid BP-1688424058-172.17.0.4-1606980274066 on volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15
2020-12-03 07:24:37,468 [Thread-647] INFO  datanode.DirectoryScanner (DirectoryScanner.java:start(284)) - Periodic Directory Tree Verification scan starting at 12/3/20 12:18 PM with interval of 21600000ms
2020-12-03 07:24:37,468 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15)] INFO  datanode.VolumeScanner (VolumeScanner.java:runLoop(539)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15, DS-aa276f62-89b9-45fb-b1dc-db56c85396ff): finished scanning block pool BP-1688424058-172.17.0.4-1606980274066
2020-12-03 07:24:37,469 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16)] INFO  datanode.VolumeScanner (VolumeScanner.java:runLoop(539)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16, DS-5435f169-1195-4ff2-be92-139ab30335f6): finished scanning block pool BP-1688424058-172.17.0.4-1606980274066
2020-12-03 07:24:37,469 [BP-1688424058-172.17.0.4-1606980274066 heartbeating to localhost/127.0.0.1:42543] INFO  datanode.DataNode (BPServiceActor.java:register(767)) - Block pool BP-1688424058-172.17.0.4-1606980274066 (Datanode Uuid fa199516-b4fb-46da-b156-01e59120b35f) service to localhost/127.0.0.1:42543 beginning handshake with NN
2020-12-03 07:24:37,470 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data15, DS-aa276f62-89b9-45fb-b1dc-db56c85396ff): no suitable block pools found to scan.  Waiting 1814399998 ms.
2020-12-03 07:24:37,470 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16, DS-5435f169-1195-4ff2-be92-139ab30335f6): no suitable block pools found to scan.  Waiting 1814399998 ms.
2020-12-03 07:24:37,471 [IPC Server handler 7 on default port 42543] INFO  hdfs.StateChange (DatanodeManager.java:registerDatanode(1042)) - BLOCK* registerDatanode: from DatanodeRegistration(127.0.0.1:40183, datanodeUuid=fa199516-b4fb-46da-b156-01e59120b35f, infoPort=42328, infoSecurePort=0, ipcPort=37033, storageInfo=lv=-57;cid=testClusterID;nsid=1090966717;c=1606980274066) storage fa199516-b4fb-46da-b156-01e59120b35f
2020-12-03 07:24:37,471 [IPC Server handler 7 on default port 42543] INFO  net.NetworkTopology (NetworkTopology.java:add(145)) - Adding a new node: /default-rack/127.0.0.1:40183
2020-12-03 07:24:37,471 [IPC Server handler 7 on default port 42543] INFO  blockmanagement.BlockReportLeaseManager (BlockReportLeaseManager.java:registerNode(204)) - Registered DN fa199516-b4fb-46da-b156-01e59120b35f (127.0.0.1:40183).
2020-12-03 07:24:37,472 [BP-1688424058-172.17.0.4-1606980274066 heartbeating to localhost/127.0.0.1:42543] INFO  datanode.DataNode (BPServiceActor.java:register(786)) - Block pool Block pool BP-1688424058-172.17.0.4-1606980274066 (Datanode Uuid fa199516-b4fb-46da-b156-01e59120b35f) service to localhost/127.0.0.1:42543 successfully registered with NN
2020-12-03 07:24:37,472 [BP-1688424058-172.17.0.4-1606980274066 heartbeating to localhost/127.0.0.1:42543] INFO  datanode.DataNode (BPServiceActor.java:offerService(616)) - For namenode localhost/127.0.0.1:42543 using BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=1000
2020-12-03 07:24:37,474 [IPC Server handler 8 on default port 42543] INFO  blockmanagement.DatanodeDescriptor (DatanodeDescriptor.java:updateStorage(987)) - Adding new storage ID DS-aa276f62-89b9-45fb-b1dc-db56c85396ff for DN 127.0.0.1:40183
2020-12-03 07:24:37,474 [IPC Server handler 8 on default port 42543] INFO  blockmanagement.DatanodeDescriptor (DatanodeDescriptor.java:updateStorage(987)) - Adding new storage ID DS-5435f169-1195-4ff2-be92-139ab30335f6 for DN 127.0.0.1:40183
2020-12-03 07:24:37,475 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2648)) - BLOCK* processReport 0xe74c4a171fa4f825: Processing first storage report for DS-aa276f62-89b9-45fb-b1dc-db56c85396ff from datanode fa199516-b4fb-46da-b156-01e59120b35f
2020-12-03 07:24:37,476 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0xe74c4a171fa4f825: from storage DS-aa276f62-89b9-45fb-b1dc-db56c85396ff node DatanodeRegistration(127.0.0.1:40183, datanodeUuid=fa199516-b4fb-46da-b156-01e59120b35f, infoPort=42328, infoSecurePort=0, ipcPort=37033, storageInfo=lv=-57;cid=testClusterID;nsid=1090966717;c=1606980274066), blocks: 0, hasStaleStorage: true, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:37,476 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2648)) - BLOCK* processReport 0xe74c4a171fa4f825: Processing first storage report for DS-5435f169-1195-4ff2-be92-139ab30335f6 from datanode fa199516-b4fb-46da-b156-01e59120b35f
2020-12-03 07:24:37,476 [Block report processor] INFO  BlockStateChange (BlockManager.java:processReport(2677)) - BLOCK* processReport 0xe74c4a171fa4f825: from storage DS-5435f169-1195-4ff2-be92-139ab30335f6 node DatanodeRegistration(127.0.0.1:40183, datanodeUuid=fa199516-b4fb-46da-b156-01e59120b35f, infoPort=42328, infoSecurePort=0, ipcPort=37033, storageInfo=lv=-57;cid=testClusterID;nsid=1090966717;c=1606980274066), blocks: 0, hasStaleStorage: false, processing time: 0 msecs, invalidatedBlocks: 0
2020-12-03 07:24:37,476 [BP-1688424058-172.17.0.4-1606980274066 heartbeating to localhost/127.0.0.1:42543] INFO  datanode.DataNode (BPServiceActor.java:blockReport(424)) - Successfully sent block report 0xe74c4a171fa4f825,  containing 2 storage report(s), of which we sent 2. The reports had 0 total blocks and used 1 RPC(s). This took 0 msec to generate and 2 msecs for RPC and NN processing. Got back one command: FinalizeCommand/5.
2020-12-03 07:24:37,477 [BP-1688424058-172.17.0.4-1606980274066 heartbeating to localhost/127.0.0.1:42543] INFO  datanode.DataNode (BPOfferService.java:processCommandFromActive(759)) - Got finalize command for block pool BP-1688424058-172.17.0.4-1606980274066
2020-12-03 07:24:37,512 [Thread-669] INFO  datanode.DataNode (DataNode.java:checkDatanodeUuid(1546)) - Generated and persisted new Datanode UUID d5e826a6-bb6a-4355-9ce3-e94594fc7594
2020-12-03 07:24:37,514 [IPC Server handler 1 on default port 42543] INFO  FSNamesystem.audit (FSNamesystem.java:logAuditMessage(8074)) - allowed=true	ugi=root (auth:SIMPLE)	ip=/127.0.0.1	cmd=datanodeReport	src=null	dst=null	perm=null	proto=rpc
2020-12-03 07:24:37,514 [Thread-669] INFO  impl.FsDatasetImpl (FsVolumeList.java:addVolume(304)) - Added new volume: DS-301c141a-2a18-464c-bff6-f3cc085eb873
2020-12-03 07:24:37,515 [Thread-669] INFO  impl.FsDatasetImpl (FsDatasetImpl.java:addVolume(450)) - Added volume - [DISK]file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data17, StorageType: DISK
2020-12-03 07:24:37,516 [Listener at localhost/38811] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:shouldWait(2782)) - dnInfo.length != numDataNodes
2020-12-03 07:24:37,516 [Listener at localhost/38811] INFO  hdfs.MiniDFSCluster (MiniDFSCluster.java:waitActive(2703)) - Waiting for cluster to become active
2020-12-03 07:24:37,516 [Thread-669] INFO  impl.FsDatasetImpl (FsVolumeList.java:addVolume(304)) - Added new volume: DS-ccf36913-5b38-4a68-9d8f-bff774a3138d
2020-12-03 07:24:37,516 [Thread-669] INFO  impl.FsDatasetImpl (FsDatasetImpl.java:addVolume(450)) - Added volume - [DISK]file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data18, StorageType: DISK
2020-12-03 07:24:37,517 [Thread-669] INFO  impl.FsDatasetImpl (FsDatasetImpl.java:registerMBean(2280)) - Registered FSDatasetState MBean
2020-12-03 07:24:37,518 [Thread-669] INFO  checker.ThrottledAsyncChecker (ThrottledAsyncChecker.java:schedule(137)) - Scheduling a check for /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data17
2020-12-03 07:24:37,519 [Thread-669] INFO  checker.DatasetVolumeChecker (DatasetVolumeChecker.java:checkAllVolumes(222)) - Scheduled health check for volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data17
2020-12-03 07:24:37,519 [Thread-669] INFO  checker.ThrottledAsyncChecker (ThrottledAsyncChecker.java:schedule(137)) - Scheduling a check for /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data18
2020-12-03 07:24:37,519 [Thread-669] INFO  checker.DatasetVolumeChecker (DatasetVolumeChecker.java:checkAllVolumes(222)) - Scheduled health check for volume /root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data18
